"구간번호","자치구 ID","자치구 이름","도로명","시점","종점","청소시각","청소종류","담당부서","부서 연락처"
"10002063","04","16 강서구","올림픽대로","행주대교-개화동길분기점(올림픽","88JC","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002063","04","16 강서구","올림픽대로","행주대교-개화동길분기점(올림픽","88JC","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002123","11","06 동대문구","동부간선도로","중랑교입구","월릉교","2016-01-21 00:00:00.0","기타청소","청소행정과","2127-4378"
"10002162","19","15 양천구","오목로","오목교역","목동현대아파트","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002162","19","15 양천구","오목로","오목교역","목동현대아파트","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002163","19","15 양천구","오목로","오목교역","목동현대아파트","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002163","19","15 양천구","오목로","오목교역","목동현대아파트","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002163","19","15 양천구","오목로","오목교역","목동현대아파트","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002192","19","15 양천구","오목로","목동현대아파트","목동신성교회","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002192","19","15 양천구","오목로","목동현대아파트","목동신성교회","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002221","19","15 양천구","남부순환로","신월IC","신월정수사업소앞","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002222","19","15 양천구","남부순환로","신월IC","신월정수사업소앞","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002223","19","15 양천구","제물포길","신월IC","화곡고가사거리","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002224","19","15 양천구","제물포길","신월IC","화곡고가사거리","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002225","19","15 양천구","제물포길","신월IC","화곡고가사거리","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002236","19","15 양천구","안양천길","목동체육공원","신정빗물펌프","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002236","19","15 양천구","안양천길","목동체육공원","신정빗물펌프","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002237","19","15 양천구","안양천길","목동체육공원","신정빗물펌프","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002237","19","15 양천구","안양천길","목동체육공원","신정빗물펌프","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002237","19","15 양천구","안양천길","목동체육공원","신정빗물펌프","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002240","19","15 양천구","오목로","목동목화빌딩","목동역","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002240","19","15 양천구","오목로","목동목화빌딩","목동역","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002242","19","15 양천구","오목로","목동역","목동목화빌딩","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002242","19","15 양천구","오목로","목동역","목동목화빌딩","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002254","19","15 양천구","목동동로","목동하이페리온아파트","목동금호타운","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002279","19","15 양천구","목동동로","목동하이페리온아파트","방송회관","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002279","19","15 양천구","목동동로","목동하이페리온아파트","방송회관","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002279","19","15 양천구","목동동로","목동하이페리온아파트","방송회관","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002279","19","15 양천구","목동동로","목동하이페리온아파트","방송회관","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002316","19","15 양천구","목동서로","목동아파트7단지","비전프라자","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002316","19","15 양천구","목동서로","목동아파트7단지","비전프라자","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002349","16","04 성동구","동2로","성수사거리","영동대교북단","2016-01-21 00:00:00.0","기타청소","청소행정과","2286-5530"
"10002349","16","04 성동구","동2로","성수사거리","영동대교북단","2016-01-21 00:00:00.0","기타청소","",""
"10002399","17","08 성북구","동부간선도로","월릉교서측","중랑교서단","2016-01-21 00:00:00.0","기타청소","청소행정과","920-3379"
"10002399","17","08 성북구","동부간선도로","월릉교서측","중랑교서단","2016-01-21 00:00:00.0","기타청소","청소행정과","920-3379"
"10002399","17","08 성북구","동부간선도로","월릉교서측","중랑교서단","2016-01-21 00:00:00.0","기타청소","청소행정과","920-3379"
"10002399","17","08 성북구","동부간선도로","월릉교서측","중랑교서단","2016-01-21 00:00:00.0","기타청소","청소행정과","920-3379"
"10002412","06","05 광진구","천호대교","천호대교남단","천호대교북단","2016-01-21 00:00:00.0","기타청소","청소과","450-7613"
"10002447","06","05 광진구","천호대로","천호대교북단","광장사거리","2016-01-21 00:00:00.0","기타청소","청소과","450-7613"
"10002449","06","05 광진구","천호대로","광장사거리","천호대교북단","2016-01-21 00:00:00.0","기타청소","청소과","450-7613"
"10002452","13","14 마포구","강변북로","상수동사무소","양화대교북단","2016-01-21 00:00:00.0","기타청소","청소행정과","3153-9212"
"10002453","13","14 마포구","강변북로","상수동사무소","양화대교북단","2016-01-21 00:00:00.0","기타청소","청소행정과","3153-9212"
"10002508","19","15 양천구","안양천길","목동교서단","목마공원","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002509","19","15 양천구","안양천길","목동교서단","목마공원","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002510","19","15 양천구","안양천길","목동교서단","목마공원","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002519","19","15 양천구","안양천길","목마공원","열병합발전소","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002595","19","15 양천구","안양천길","목일중학교앞","신정1교서단","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002595","19","15 양천구","안양천길","목일중학교앞","신정1교서단","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002596","19","15 양천구","안양천길","목일중학교앞","신정1교서단","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002596","19","15 양천구","안양천길","목일중학교앞","신정1교서단","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002596","19","15 양천구","안양천길","목일중학교앞","신정1교서단","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002597","19","15 양천구","안양천길","신정1교서단","목일중학교앞","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002597","19","15 양천구","안양천길","신정1교서단","목일중학교앞","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002597","19","15 양천구","안양천길","신정1교서단","목일중학교앞","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002598","19","15 양천구","안양천길","신정1교서단","목일중학교앞","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002598","19","15 양천구","안양천길","신정1교서단","목일중학교앞","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002598","19","15 양천구","안양천길","신정1교서단","목일중학교앞","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002674","19","15 양천구","목동서로","목동10단지상가","신정7동사무소","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002676","19","15 양천구","신정로","신정7동사무소","목동12-13단지","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002713","19","15 양천구","모새미길","목동우성아파트","월촌초등교앞","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002714","19","15 양천구","모새미길","목동우성아파트","월촌초등교앞","2016-01-21 00:00:00.0","기타청소","청소행정과","2620-3423"
"10002904","16","04 성동구","뚝섬길","뚝도시장","경일초등교","2016-01-21 00:00:00.0","기타청소","청소행정과","2286-5530"
"10002904","16","04 성동구","뚝섬길","뚝도시장","경일초등교","2016-01-21 00:00:00.0","기타청소","",""
"10002926","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002926","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002927","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002928","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002928","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002928","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002928","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002928","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002928","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002928","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002928","04","16 강서구","남부순환로","화곡로입구","외발산사거리","2016-01-21 00:00:00.0","기타청소","청소자원과","2600-4063"
"10002953","11","06 동대문구","안암로","안암오거리","고대앞사거리","2016-01-21 00:00:00.0","기타청소","청소행정과","2127-4378"
"10002954","17","08 성북구","안암로","고대앞사거리","안암오거리","2016-01-21 00:00:00.0","기타청소","청소행정과","920-3379"
"10002954","17","08 성북구","안암로","고대앞사거리","안암오거리","2016-01-21 00:00:00.0","기타청소","청소행정과","920-3379"
"10002957","11","06 동대문구","약령시길","안암오거리","삼일교","2016-01-21 00:00:00.0","기타청소","청소행정과","2127-4378"
"10002996","05","21 관악구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-21 00:00:00.0","기타청소","청소행정과","880-3521"
